sttl,sbytes,dbytes,sload,dload,label
31,1038,824,515561.875,420843.6875,0
31,3390,41332,208779.0625,2548233.0,0
31,4328,3080,94807.34375,67641.65625,0
31,4014,57706,427804.5938,6152814.5,0
31,424,8824,8288.766602,180721.9219,0
31,3926,56526,1020552.25,14698644.0,0
31,1540,1644,550593.375,592154.8125,0
31,3302,35400,677962.5,7272879.0,0
31,2974,33550,779476.1875,8797939.0,0
31,1958,2308,102363.9844,121149.8906,0
31,3806,51314,832805.4375,11232316.0,0
31,7816,15660,1313647.875,2632718.5,0
31,3182,39076,1013805.438,12458340.0,0
31,424,8824,8144.225098,177570.4531,0
31,1064,2260,1744804.5,3704134.25,0
31,19410,1078890,26489.20508,1474419.75,0
31,1580,10168,9670.702148,64097.59766,0
31,2558,23162,764897.5,6931903.0,0
31,1036,2262,1587964.875,3466778.0,0
31,4016,2456,6051855.0,3701635.5,0
31,7820,15196,70351.28125,136747.7969,0
31,1040,824,570354.125,465057.9688,0
31,1684,10168,11449.61328,70308.24219,0
31,1036,824,517546.375,423395.1563,0
31,2158,2464,2313994.0,2641688.75,0
31,19306,1087890,3715.780029,209678.6094,0
31,8928,320,1401483.25,45132.80078,0
31,3598,47288,615438.125,8090951.0,0
31,8928,424,147777.1563,6612.630859,0
31,3182,38534,841098.1875,10192623.0,0
31,2542,23122,1647312.875,14999252.0,0
31,520,304,23986.34766,14022.78809,0
31,2230,14816,1378212.75,9170048.0,0
31,2054,2478,401484.3438,486244.4375,0
31,2854,31142,609457.3125,6656443.5,0
31,4862,75600,242324.9063,3768316.25,0
31,2766,27852,138006.7188,1390632.0,0
31,3614,43086,631205.0,7528993.5,0
31,4400,3080,30408.11328,21342.29492,0
31,4304,2456,4969437.5,2836185.75,0
31,7812,15762,1912024.125,3858843.75,0
31,7814,15690,78587.45313,157844.1719,0
31,2158,2464,1820301.375,2078082.125,0
31,8928,424,1409554.5,63073.78516,0
31,4238,66694,276587.6563,4353476.5,0
31,2854,29182,931909.1875,9537717.0,0
31,2854,30622,1221547.625,13118949.0,0
31,1684,10168,10703.41211,65726.07031,0
31,5072,3080,103283.4297,62886.53906,0
31,18890,1087890,31775.34375,1832656.5,0
31,2766,27384,411700.9063,4078792.75,0
31,21558,903250,11485.08691,481783.9375,0
31,568,312,38998.93359,21421.94922,0
31,2854,29168,733434.0,7502725.5,0
31,1684,10168,12389.91016,76082.28906,0
31,3302,37162,683484.9375,7697166.0,0
31,2230,15236,1449008.625,9914164.0,0
31,2830,3742,11662.34668,15441.88867,0
31,2262,2478,4083548.5,4459047.0,0
31,2870,24004,563643.1875,4713687.0,0
31,24240,29348,50569.99609,61233.40625,0
31,1684,10168,11872.83789,72907.11719,0
31,37808,3380,11405563.0,1014292.313,0
31,4208,3080,88253.84375,64765.87891,0
31,7822,15136,58843.4375,113894.4453,0
31,8928,424,204837.4219,9165.924805,0
31,2854,30622,520531.375,5590305.5,0
31,5486,95318,736485.125,12798752.0,0
31,1580,10168,11465.11523,75991.00781,0
31,13662,548216,191569.4688,7701712.5,0
31,4550,72164,472966.5625,7503237.5,0
31,5142,155418,25109.48242,762557.1875,0
31,2766,25742,1474573.875,13733060.0,0
31,2974,31400,353144.4063,3730504.5,0
31,2974,33882,537553.0625,6127514.0,0
31,19202,1050390,20493.93555,1122606.125,0
31,4862,76262,256514.625,4023943.0,0
31,2558,23532,1691238.75,15571598.0,0
31,4030,58386,309267.9063,4480374.0,0
31,568,320,16433.67969,9258.411133,0
31,2024,4312,12976.72949,27645.78516,0
31,2766,24114,1566741.5,13668429.0,0
31,37462,3276,11856082.0,1030977.688,0
31,2646,24692,1154929.625,10789627.0,0
31,3182,36954,1346346.75,15646266.0,0
31,2438,19918,548822.4375,4489756.0,0
31,4320,2456,5223236.0,2970075.25,0
31,7808,15114,57575.1875,111485.0156,0
31,1958,2308,2496577.0,2954750.25,0
31,2438,19502,443334.375,3550970.0,0
31,1540,1644,785903.8125,845227.5625,0
31,2934,3740,9148.381836,11669.11426,0
31,2974,30814,1458962.0,15124523.0,0
31,2558,23148,745026.3125,6747639.0,0
31,2646,24004,398242.375,3616867.0,0
31,60150,73062,52464.51172,63726.69922,0
31,2558,23148,326111.8125,2953566.5,0
31,2854,30384,933545.125,9947672.0,0
31,1580,10168,11500.06738,76222.67188,0
31,4326,61786,407835.6563,5824367.0,0
31,1580,10168,11526.36816,76396.99219,0
31,7810,15096,1873900.0,3623212.0,0
62,840,7098,31562.63281,271664.0938,1
31,37484,3276,483033.75,41978.37109,0
31,320,1846,1962.571411,11878.33496,0
31,3302,40832,305661.0,3782142.25,0
31,2854,30654,250924.0,2697612.75,0
31,2438,19408,1579113.625,12587012.0,0
31,3728,5474,4386822.5,6371337.5,0
31,7816,15436,79529.30469,157109.3594,0
31,5032,2976,109798.2422,64933.22656,0
31,890,8896,878736.625,9032149.0,0
31,1042,824,314659.0625,256005.5156,0
31,25832,49578,113327.4609,217554.5781,0
31,7806,15226,1903801.875,3714171.75,0
31,1920,4312,370818.0625,836110.75,0
31,1580,10168,11341.98828,75174.92188,0
31,1470,1728,2010741.125,2298603.5,0
31,568,312,12382.14648,6801.460449,0
31,7818,14598,1902822.0,3554110.25,0
31,568,320,654880.875,368946.9688,0
31,4862,77300,597711.125,9503918.0,0
31,1684,10168,10593.85547,65053.31641,0
31,3598,48710,146638.8281,1985777.375,0
31,37152,3380,1180651.375,106925.4453,0
31,1684,10168,10865.22363,66719.69531,0
31,37262,3380,12419524.0,1121447.75,0
31,2766,27770,1202579.5,12082277.0,0
31,8928,320,12881725.0,414837.8438,0
31,3302,36154,1365350.125,14959031.0,0
31,3302,37798,349547.0313,4003882.75,0
31,7810,14908,1935048.75,3694729.0,0
31,320,2006,759871.9375,4997510.0,0
31,3390,44426,1012581.25,13276369.0,0
31,4238,61348,667025.6875,9657351.0,0
31,4238,65288,330617.7188,5094202.5,0
31,424,8824,4961.916504,108185.8281,0
31,37262,3380,9813641.0,886143.9375,0
31,3390,40254,835922.0,9930653.0,0
31,2974,33842,1153377.875,13131799.0,0
31,1580,10168,9905.55957,65654.23438,0
31,4550,67604,561175.5625,8340053.0,0
31,11792,475778,52371.52734,2117737.75,0
31,1540,1644,561185.3125,603546.25,0
31,2854,31444,1406549.125,15510831.0,0
31,1580,10168,10404.47461,68961.0625,0
31,4056,2456,5517191.5,3341134.0,0
62,364,686,3782.730225,7126.710938,1
31,3614,45396,1015573.688,12762966.0,0
31,320,1916,44939.08984,282257.875,0
31,5928,8010,259592.0156,350335.75,0
31,2230,14816,1018643.813,6777627.5,0
31,4862,77276,541797.625,8612158.0,0
31,1580,10168,11389.04688,75486.82813,0
31,2646,24004,471318.0938,4280546.5,0
31,3598,49642,711607.125,9820942.0,0
31,12934,548216,35777.79297,1519701.875,0
31,4184,2456,6477361.0,3802499.25,0
31,2334,14848,1804810.25,11458557.0,0
31,1580,10168,11518.92481,76347.65625,0
31,2542,19408,1169270.625,8925417.0,0
254,2048,354,19021.92773,3197.82959,1
31,2958,32642,1393709.875,15389982.0,0
31,3182,39694,1253917.25,15652470.0,0
31,4328,3080,89420.89844,63798.62109,0
62,1034,5090,26069.21094,128273.9609,1
31,1580,10168,11424.76465,75723.5625,0
31,3806,50974,1156615.375,15496238.0,0
31,2334,16920,477618.2188,3466414.25,0
31,1540,1644,628543.5,675988.9375,0
31,1064,2260,1021054.063,2167647.5,0
31,536,304,1923444.875,1090909.125,0
31,568,312,750991.625,412516.5313,0
31,1684,10168,11355.59277,69730.89063,0
31,3182,36954,1324070.625,15387389.0,0
31,1580,10168,9890.168945,65552.23438,0
254,534,268,5907.947754,2751.310303,0
31,3598,49642,283641.9063,3914562.75,0
31,2230,14042,1939312.5,12228866.0,0
31,2934,3742,8274.132812,10559.72559,0
31,5382,92856,79679.1875,1374956.0,0
31,37362,3276,587686.25,51240.51953,0
31,5174,89926,791446.75,13757748.0,0
31,568,312,8324.254883,4572.478027,0
31,2854,31360,1176198.0,12936071.0,0
31,568,320,551099.625,310478.6563,0
31,5486,95560,770426.125,13422500.0,0
31,3992,2456,4913355.0,3022801.25,0
31,7814,14804,80949.25,153406.6563,0
31,37274,3276,359655.125,31432.19336,0
31,18682,1087890,72604.11719,4234228.0,0
31,6708,14258,66193.10156,140735.0625,0
31,4238,66694,494031.4063,7776031.0,0
31,2750,26584,478749.7188,4632010.5,0
31,18162,1087890,36337.53125,2180035.25,0
31,5174,88436,731026.0625,12496875.0,0
31,424,8824,13350.12598,291075.9063,0
31,37228,3380,12834095.0,1159929.75,0
31,4152,2872,115849.5313,80134.33594,0
31,2854,29648,1425580.875,14823080.0,0
31,4536,2976,106289.2031,69741.66406,0
31,2766,27770,1078472.375,10835377.0,0
31,3182,39582,806590.1875,10040123.0,0
31,4446,69922,626666.875,9861006.0,0
31,37200,3380,9292878.0,840523.4375,0
31,1684,10168,8894.5,54618.14453,0
31,37216,3172,598818.8125,50676.73047,0
31,1470,1728,2083472.5,2381747.5,0
31,2854,30622,332395.7813,3569802.0,0
31,1684,10168,10805.39551,66352.3125,0
31,3302,35400,557831.3125,5984165.0,0
31,528,8824,77467.65625,1316461.875,0
31,5152,3080,97322.78906,58338.82422,0
31,2054,2478,16289.16797,19728.08398,0
31,2334,16920,1042120.938,7563410.5,0
31,17226,1033052,15255.12012,916384.75,0
31,2158,1918,3271792.75,2882783.0,0
31,2646,21294,1095826.5,8818794.0,0
31,3078,31296,759567.0,7715005.0,0
31,320,1962,12068.1377,77606.71094,0
31,3728,5474,227818.1719,330878.75,0
31,2334,16364,1138629.375,7992476.0,0
31,2934,3740,7539.560059,9617.0,0
31,1044,824,1914136.125,1553926.75,0
31,8928,320,295074.375,9502.456055,0
31,37162,3380,795933.8125,72063.80469,0
31,2854,31444,1398359.75,15420522.0,0
31,424,8824,13236.7627,288604.25,0
31,13350,548216,167193.875,6879500.5,0
31,4488,2456,5527628.5,3025265.0,0
31,2646,25418,1484802.75,14279514.0,0
31,4232,2560,254485.6094,153919.1719,0
31,5486,94690,248136.0625,4283718.0,0
31,9400,12298,113212.8828,148215.0156,0
31,2934,3742,12937.05566,16510.70313,0
31,2934,3742,12333.54395,15740.48145,0
31,544,304,48609.04297,27163.87695,0
31,4280,2456,6450738.0,3701635.5,0
31,3926,57982,152355.0625,2250852.0,0
31,5152,3080,104040.5234,62365.67578,0
31,146,178,260133.625,317149.2188,0
31,3728,5578,1836999.5,2728035.75,0
31,2750,27346,931030.0625,9265966.0,0
31,5486,95318,449397.2813,7809695.5,0
31,24468,1035604,36330.3125,1539304.375,0
31,2750,26406,600955.75,5775256.5,0
31,4550,67468,1101115.25,16331657.0,0
31,12648,13098,5363252.5,5552599.0,0
31,1958,2308,2644031.75,3129266.25,0
254,588,354,7699.529297,4503.498047,1
31,2542,23122,397347.2813,3617960.0,0
31,4850,253054,16301.17578,855701.1875,0
31,528,304,1267707.125,729892.0,0
31,3848,19084,45494.49609,225747.75,0
31,24744,1094788,20636.41992,914055.1875,0
31,1064,2260,1885079.75,4001931.5,0
31,17090,742950,43271.89844,1884136.375,0
31,19306,1087890,59270.33984,3344579.75,0
31,2934,3742,3316.618652,4232.779785,0
31,6562,236088,19361.51953,699432.625,0
31,37210,3380,5858768.5,529769.4375,0
31,1920,4312,1776377.875,4005330.0,0
31,7806,15202,30774.19727,59942.71484,0
31,3848,19084,60454.41016,299980.1875,0
31,13274,699038,73875.65625,3897931.5,0
31,568,312,6577.461914,3612.972168,0
31,6032,8114,28380.30273,38135.13672,0
31,2334,16364,1602965.875,11251832.0,0
31,3302,40478,863202.0,10588541.0,0
31,2334,16920,456797.875,3315306.0,0
31,37154,3380,1756504.25,159068.7188,0
31,2934,3740,943799.9375,1203853.25,0
31,2230,14952,1083177.0,7273045.5,0
31,424,8824,3793.349365,82707.28906,0
31,2854,30384,344425.5938,3670131.0,0
31,2974,33118,353310.4063,3936506.0,0
31,2230,14994,1938878.25,13055412.0,0
31,7816,15454,216288.6094,427778.25,0
31,2158,1918,3324362.25,2929102.25,0
32,2282,11100,2117225.75,10247105.0,0
31,2158,2464,1092108.75,1246767.0,0
31,2158,2464,2067449.375,2360229.75,0
31,1580,10168,10723.05664,71072.625,0
31,1684,10168,12089.22754,74235.89844,0
31,424,8824,670734.5,14624181.0,0
31,13142,548216,379856.1563,15878336.0,0
31,8928,320,43667.83984,1406.261353,0
31,8432,324476,83147.34375,3210075.25,0
31,19722,1084890,127459.6484,7020889.0,0
31,3182,39694,324205.0,4047005.0,0
31,3598,48918,1133931.375,15421019.0,0
31,1580,10168,10686.9834,70833.53125,0
31,1540,1644,448917.75,482804.1875,0
31,2974,33572,744037.5625,8403563.0,0
31,1684,10168,11591.72168,71180.875,0
31,3806,52378,729431.8125,10042098.0,0
31,3182,39076,780689.125,9593646.0,0
31,13038,548216,297107.5313,12518868.0,0
31,4704,3080,52776.25,34648.95703,0
31,3182,39076,141062.9375,1733478.75,0
31,1540,1644,677417.4375,728552.125,0
31,38298,3380,11259248.0,988467.875,0
31,2094,24826,1641.032593,19667.13086,0
31,1580,10168,11536.95703,76467.17188,0
31,3806,53914,237934.9844,3371729.75,0
31,4550,67380,674449.125,9990316.0,0
31,4014,61374,597150.125,9134359.0,0
31,320,1966,45943.39063,296136.9688,0
62,868,6828,6294.756836,51042.26563,1
31,1580,10168,10707.7041,70970.875,0
31,4432,2456,6500000.0,3602484.5,0
31,3926,54286,1146839.625,15862984.0,0
31,2934,3740,1015660.125,1295513.625,0
31,4222,61786,666066.875,9749785.0,0
31,528,304,87824.35156,50565.53516,0
31,2542,21730,1049701.0,8971365.0,0
31,320,1900,3630.023193,22609.4707,0
31,1920,4312,42099.21875,94924.20313,0
31,2766,27392,367709.8125,3644053.25,0
31,1036,2262,1871921.125,4086699.25,0
31,2542,21874,1104477.625,9513923.0,0
31,7816,15296,79835.73438,156283.1875,0
31,2958,31402,967278.8125,10266444.0,0
31,1540,1644,606436.0625,652212.6875,0
31,320,1930,5597.0,35405.74219,0
31,1684,10168,10908.96094,66988.27344,0
31,7362,14674,74966.51563,149460.5156,0
31,4208,2560,369183.625,225875.3594,0
31,2646,20902,1478217.375,11663209.0,0
31,2646,24570,377521.1875,3509500.25,0
31,37530,3380,1474350.375,132178.4375,0
31,2438,20826,293014.0938,2506294.75,0
31,4550,69922,432474.0625,6647700.0,0
31,3598,49642,524947.625,7244841.0,0
31,2230,13500,1579859.5,9577670.0,0
31,2230,15228,224978.8906,1538481.5,0
31,2646,25418,1411089.875,13570609.0,0
31,15978,1038224,4468.781738,290930.1875,0
31,35946,2814,2645803.5,205049.2188,0
31,2152,2514,222760.2813,260963.1406,0
31,1580,10168,11378.20313,75414.95313,0
31,1684,10168,12427.22168,76311.40625,0
31,146,178,524708.0,639712.5,0
31,1540,1644,632466.5,680208.0625,0
31,37262,3276,13748142.0,1201918.5,0
31,26248,49578,73850.46094,139511.625,0
31,2048,2410,2732556.0,3226726.75,0
31,2158,1918,16618.8418,14642.89356,0
31,3302,40550,1304422.25,16028978.0,0
31,424,8824,11353.8125,247549.8281,0
31,3182,36954,671200.8125,7800209.5,0
31,4872,3080,94694.59375,60025.65234,0
31,3614,44406,1292363.625,15887273.0,0
31,1684,10168,12160.86621,74675.80469,0
31,1684,10168,11172.34668,68605.64063,0
31,1580,10168,11526.78125,76399.72656,0
254,832,354,7711.751465,3191.779541,0
31,3926,56732,798101.25,11541613.0,0
31,2230,13288,639704.5,3817248.25,0
31,37496,3380,5955586.0,534423.75,0
31,4400,2872,119253.6406,77848.86719,0
31,13672,45728,7735.223633,25888.2168,0
31,568,304,55676.26563,29798.56445,0
31,5928,8010,41341.52734,55792.98828,0
31,2974,30516,596681.6875,6125768.0,0
31,36970,1641360,10944.12305,486230.3438,0
31,1684,10168,10330.62598,63436.91406,0
31,2438,20826,1130072.5,9666071.0,0
31,2854,31444,1406460.5,15509854.0,0
31,3728,5474,46241.0,67159.54688,0
31,3624,5578,2269246.25,3473812.0,0
31,37318,3380,689368.75,62154.5,0
31,1684,10168,9851.96875,60497.64063,0
31,2766,27384,1085290.0,10752157.0,0
31,1684,10168,12439.29297,76385.53125,0
31,320,1922,46036.46875,290012.5,0
31,5928,8010,83489.58594,112674.4375,0
31,25472,1094788,14327.75977,616446.0,0
31,3390,40986,1278801.875,15468510.0,0
31,2974,30814,363098.125,3764104.75,0
31,3614,49342,1015682.5,13874040.0,0
31,2870,26586,960574.6875,8897289.0,0
31,17538,1087900,9643.75293,599220.9375,0
31,1684,10168,9992.348633,61359.66797,0
62,812,3850,8990.850586,43416.82813,1
31,3390,40254,565581.0625,6719035.0,0
31,2934,3740,16699.46289,21300.80859,0
31,37336,3276,6826781.0,595651.4375,0
31,2542,23154,1651565.625,15058627.0,0
31,568,312,59382.13281,32618.35547,0
31,3806,51912,3512.100342,47942.46484,0
31,5120,3080,40838.81641,24628.99805,0
31,3728,5578,107534.0078,159693.3594,0
31,3728,5474,122514.3984,177937.5781,0
31,4360,2560,251795.2344,147843.0781,0
31,1580,10168,10865.25586,72015.125,0
31,2438,18678,1611676.75,12363883.0,0
31,2542,23154,1215643.0,11083977.0,0
31,3614,43086,719961.5,8587678.0,0
31,8928,320,138917.2813,4473.635742,0
31,1540,1644,610248.3125,656312.75,0
31,4304,2456,6575010.0,3752527.25,0
31,37266,3380,10951721.0,988801.125,0
31,2974,33122,1336238.5,14889908.0,0
31,37478,3380,9101894.0,817135.0625,0
31,3302,40832,519141.4688,6423674.5,0
31,4862,82538,321404.6875,5456789.5,0
31,2230,14952,309551.0313,2078495.75,0
31,3806,52106,899396.9375,12317682.0,0
31,3614,50036,1168502.375,16185764.0,0
31,20968,855623,35040.64063,1431572.375,0
31,9090,355808,14732.12695,578424.0,0
31,1920,4312,10145.91992,22876.75391,0
31,7800,15090,80394.75781,155562.8594,0
31,3728,5578,66290.13281,98444.14844,0
31,2750,26406,1430453.0,13746824.0,0
31,7810,16572,1529583.0,3246562.75,0
31,3614,45854,649473.4375,8244512.0,0
31,4712,2664,186380.8906,105372.75,0
31,1272,2572,12060.8457,24566.51758,0
31,568,320,633810.625,357076.4375,0
31,37262,3380,11047763.0,997581.625,0
31,3390,40986,680772.8125,8234693.0,0
31,37896,3380,618880.0625,54908.03125,0
31,4014,60592,1089907.0,16459386.0,0
31,4200,2456,6696771.5,3916438.0,0
31,2750,27344,1436089.25,14291439.0,0
31,37938,3380,884460.3125,78384.32813,0
31,37402,3380,213143.0,19174.32813,0
31,9504,12298,70214.6875,90907.73438,0
31,2062,2308,2255562.0,2523673.75,0
31,3182,39582,811571.5625,10102129.0,0
31,2750,26406,972943.625,9350104.0,0
31,13038,548216,37108.19922,1563584.25,0
31,13350,548216,331198.9375,13627791.0,0
31,8928,320,55253.8125,1779.371338,0
31,2974,30814,543280.125,5631985.0,0
31,1684,10168,10976.25684,67401.51563,0
31,37430,3380,12915039.0,1160949.875,0
31,4238,65288,1013978.563,15623518.0,0
31,8928,320,376799.4063,12134.2959,0
31,2958,32408,342612.1875,3756079.5,0
31,37222,3380,10915125.0,986657.6875,0
31,2230,15228,1024064.313,7002897.0,0
31,1684,10168,10754.94336,66042.5,0
31,1436,1436,21689.29297,21689.29297,0
31,2934,3742,33151.28516,42308.78125,0
31,1580,10168,10132.75195,67160.07031,0
31,1684,10168,11102.5332,68176.9375,0
31,320,1846,687037.625,4158250.25,0
31,1064,2260,1373438.875,2915743.0,0
31,1684,10168,10927.78711,67103.88281,0
31,1684,10168,10788.2334,66246.92969,0
31,2934,3740,740155.0,944096.1875,0
31,37252,3380,3077428.5,277959.125,0
31,2438,19860,703068.875,5734720.5,0
31,4238,65596,399178.7188,6179630.0,0
31,3744,19084,242212.0313,1236629.125,0
31,3702,48710,67518.13281,888225.8125,0
31,4238,65118,880880.875,13537537.0,0
31,2958,31038,1473175.75,15440631.0,0
31,4550,67604,478993.375,7118682.0,0
31,25126,1082684,11629.86816,501660.6563,0
31,3926,56628,1014960.625,14644620.0,0
31,2334,12792,1678683.625,9181734.0,0
31,2958,32586,1160947.75,12797676.0,0
31,1540,1644,34301.9375,36891.21094,0
31,2646,24570,623292.0,5794226.5,0
31,2438,16920,274478.625,1904817.0,0
31,3614,49036,1146451.625,15563225.0,0
31,3598,45458,966115.0,12209521.0,0
31,12472,12924,5882296.5,6087559.5,0
31,512,304,87121.74219,51728.53516,0
31,2750,27344,1348974.375,13424503.0,0
31,3390,42510,921289.25,11558445.0,0
31,2990,33818,834098.9375,9441156.0,0
31,1950,1814,3203803.75,2963475.25,0
31,3614,46932,790414.5,10269606.0,0
31,2974,31400,1118395.125,11814369.0,0
31,7812,14870,37274.66406,70970.03125,0
31,424,8824,3193.406738,69626.59375,0
31,37808,3484,538990.3125,49457.31641,0
31,2958,32408,1447143.25,15865126.0,0
31,2974,33842,1064985.0,12125400.0,0
31,668,8898,102501.9297,1405263.0,0
31,568,304,77088.375,41258.56641,0
31,13246,548216,32225.90625,1336450.25,0
31,1684,10168,10853.5918,66648.27344,0
31,2934,3742,1835.478638,2342.499268,0
31,1044,822,1825717.875,1478152.25,0
31,2974,31920,1207085.875,12962602.0,0
31,2542,23278,1487995.25,13639856.0,0
31,2230,13586,823820.375,5026255.5,0
31,2542,21730,1239267.625,10591514.0,0
31,4342,65118,259852.9063,3896519.75,0
31,2646,26060,1101316.375,10858818.0,0
31,8016,324476,90647.71875,3682607.75,0
31,3926,58386,701003.8125,10428588.0,0
31,2646,24316,1152289.125,10601238.0,0
31,2646,24330,326812.0625,3008492.75,0
31,3806,55844,769859.0,11299895.0,0
62,848,1418,6583.007812,11003.27344,1
31,1064,2364,454059.0938,1021632.938,0
31,2974,31400,1377305.0,14549409.0,0
31,3896,2664,181202.4844,123903.7188,0
31,2750,27174,675716.4375,6682755.0,0
31,130,162,369843.5313,460881.9375,0
31,8928,320,183945.5313,5923.707031,0
62,804,3726,10301.63184,47723.30469,1
31,3728,5474,95424.28125,138592.4063,0
31,4304,2456,5659589.5,3230073.0,0
31,4908,2344,229402.4219,108200.5156,0
31,1580,10168,10617.86426,70375.40625,0
31,424,8824,386156.6563,8419464.0,0
31,2542,21874,604837.0,5210040.0,0
31,7804,15304,466891.3125,915748.75,0
31,18890,1087890,4210.647461,242850.875,0
31,216,112,2207836.5,763202.75,0
31,3806,50974,289042.3125,3872565.25,0
31,13142,548216,62740.26563,2622600.75,0
31,3952,2768,166718.2188,117228.5781,0
31,2542,20826,304634.3438,2495322.75,0
31,5486,95560,152020.125,2648521.5,0
31,13454,548216,9003.367188,367584.2813,0
31,2990,33818,1003427.0,11357779.0,0
254,2170,642,11635.21191,3367.63623,1
31,3926,57474,1114008.0,16313720.0,0
31,3752,2456,5914059.0,3871506.0,0
31,130,162,471441.5313,587488.6875,0
31,3720,2456,5781983.0,3817359.25,0
31,528,304,1950738.875,1123152.75,0
31,3926,55074,100433.4063,1409366.125,0
31,2438,19242,431371.6563,3408999.0,0
31,1684,10168,12359.71582,75896.875,0
31,4342,59594,611181.4375,8387196.0,0
254,620,354,10020.76367,5567.091309,1
31,3614,49342,443743.875,6061461.5,0
31,4360,2456,6588800.0,3712000.0,0
31,37200,3380,6248501.5,565165.25,0
31,4488,2456,5033694.5,2754935.5,0
254,344,258,1083.47876,773.913391,0
31,4238,63618,471477.2813,7078814.0,0
31,2854,31360,1315120.0,14463965.0,0
31,568,312,6652.157715,3654.002197,0
31,2958,32408,325574.2188,3569291.25,0
31,424,8824,5449.230957,118810.8594,0
31,2934,3742,23622.20898,30147.45313,0
31,8984,7744,3044732.75,2624545.25,0
31,2750,27602,1444190.75,14507454.0,0
31,8928,320,87685.22656,2823.779541,0
31,2646,25418,765560.125,7362477.5,0
31,7812,15964,75532.30469,154398.6406,0
31,3182,39076,166458.8906,2045561.5,0
31,3390,41228,832838.3125,10133617.0,0
31,568,304,264801.875,141724.9375,0
31,12648,13202,44518.59375,46462.82422,0
31,37268,3276,10018021.0,875672.375,0
31,4238,60892,1120117.875,16097006.0,0
31,1920,4312,2444815.0,5512504.0,0
31,37428,3380,11571001.0,1040189.125,0
254,900,556,9816.62207,5827.165527,1
31,1684,10168,11357.53027,69742.78906,0
31,1580,10168,11500.77637,76227.36719,0
31,4238,63516,135363.2344,2029088.5,0
31,320,1946,5939.966309,37886.75,0
31,12196,14998,25570.77344,31450.03711,0
31,1580,10168,11511.08789,76295.71094,0
31,1540,1644,46610.71484,50129.11328,0
31,7810,15714,39959.99609,80425.54688,0
31,37316,3380,592848.75,53455.03906,0
31,568,312,753149.125,413701.625,0
31,4832,3080,94521.64844,60404.60547,0
31,568,304,737502.6875,394719.75,0
29,22998,936,4778884.5,192435.375,0
31,2230,15258,611884.4375,4192750.75,0
31,4224,2664,191207.8594,120595.625,0
31,4104,2456,4858665.0,2908179.25,0
254,984,692,7823.833496,5256.367188,1
31,2646,24004,439295.0625,3989710.75,0
31,528,8824,79328.375,1348082.375,0
31,320,1942,5117.405762,32582.73438,0
31,3926,54818,383146.3125,5351564.0,0
31,3614,45396,1236926.75,15544766.0,0
31,1684,10168,12408.15625,76194.32813,0
31,1920,4312,54241.40234,122302.0781,0
31,3728,5578,2412624.25,3582867.0,0
31,2958,32408,374501.0938,4105680.0,0
31,3926,55114,136208.125,1912760.875,0
31,3806,51314,887415.3125,11968857.0,0
31,8928,320,165306.3125,5323.45752,0
31,37216,3380,4253886.0,384587.375,0
31,16914,1021890,15984.23828,967373.0,0
31,2542,23508,1528006.75,14145312.0,0
31,4862,79882,385324.7813,6331515.5,0
31,4908,2448,622928.3125,307802.9375,0
31,3182,39076,408641.5938,5021669.5,0
31,17434,937052,32225.97461,1734683.0,0
31,1044,824,1757270.0,1426580.25,0
31,2542,21006,1384916.25,11455866.0,0
31,2612,31228,117368.6328,1400933.0,0
31,2934,3740,15893.17578,20272.35938,0
31,3702,47288,582845.0625,7443713.5,0
31,3806,50974,578542.0625,7751259.5,0
31,1540,1644,40005.53906,43025.34766,0
31,3614,44406,319184.5,3923796.0,0
31,2934,3740,852109.5625,1086898.625,0
31,8928,424,1352252.875,60509.68359,0
31,3182,39694,1194526.875,14911109.0,0
31,10476,408250,39566.15234,1545753.625,0
31,1580,10168,10177.6084,67457.38281,0
31,320,1882,105092.25,648265.6875,0
31,1920,4312,2031587.75,4580770.5,0
31,1684,10168,12284.51563,75435.09375,0
31,8928,320,186739.4844,6013.682617,0
31,1540,1300,55303.42188,46264.91406,0
31,2334,16364,301215.8125,2114349.25,0
31,5592,192828,37602.07031,1303173.5,0
31,7812,15362,77488.32813,152426.3906,0
31,2990,33818,360219.5938,4077321.75,0
31,3598,47394,973858.0,12831591.0,0
31,8928,320,15986502.0,514822.8438,0
31,2750,27730,1271974.375,12837099.0,0
31,37242,3380,325238.5938,29384.20117,0
31,2438,19420,1743825.25,13908732.0,0
31,12830,548216,28935.78516,1239087.25,0
31,568,312,7725.315918,4243.483398,0
31,2506,18900,890063.3125,6716661.0,0
31,16602,1087890,14637.55664,960946.875,0
31,5000,3080,104627.0703,64616.21875,0
31,512,304,1939394.0,1151515.125,0
31,13038,548216,21394.72852,901484.25,0
31,146,178,240131.5938,292763.1563,0
31,5696,192828,405998.125,13808475.0,0
31,3806,51422,832111.9375,11246502.0,0
31,512,304,1464950.0,869814.0625,0
31,2974,30814,664594.3125,6889605.0,0
31,8928,320,872782.8125,28106.74414,0
31,4862,77388,768707.75,12236772.0,0
31,1036,2366,499572.75,1155327.75,0
31,2934,3742,1017006.0,1297937.125,0
31,2918,17290,38016.55469,224546.125,0
31,2230,13358,139810.4688,838669.0625,0
31,1684,10168,12387.97168,76070.38281,0
31,2438,20576,1194991.5,10098534.0,0
31,37462,3276,558941.25,48604.24609,0
31,4304,2456,4636441.5,2646136.25,0
31,2646,24004,490912.9688,4458508.5,0
