sttl,dttl,sbytes,dbytes,Sload,Dload,sloss,dloss,Spkts,Dpkts,tcprtt,Sjit,Label
31,29,424,8824,11384.73438,248224.0313,1,4,8,12,0.001782,3082.794669,0
31,29,5174,89926,511201.5938,8886236.0,7,39,90,92,0.000785,52.280972,0
254,252,514,268,6308.804199,3052.207764,2,1,10,6,0.183747,3057.24177,0
31,29,18162,1087890,49606.44141,2976090.75,2,370,340,746,0.000682,504.446772,0
31,29,8928,320,296982.1875,9563.893555,4,1,14,6,0.001337,1578.617806,0
31,29,3302,37226,1187342.625,13394514.0,7,21,54,56,0.000606,24.090597,0
31,29,7064,14400,30941.19141,63111.19141,27,31,110,118,0.000711,1384.462574,0
31,29,1036,2366,287998.8125,666035.125,4,4,12,14,0.000985,219.684654,0
31,29,1540,1644,162194.7969,174438.0313,4,4,16,18,0.001401,314.710853,0
31,29,2334,16290,1811290.625,12656692.0,7,12,36,38,0.000733,16.80012,0
31,29,568,320,663939.1875,374050.25,0,0,4,4,0.0,1.908955,0
31,29,1684,10168,11290.67676,69332.25781,3,5,14,18,0.000614,9504.848504,0
31,29,2646,25956,868271.75,8517333.0,7,15,42,42,0.000693,39.695201,0
31,29,2958,31402,561270.9375,5957183.0,7,17,48,48,0.000699,59.778228,0
31,29,4550,72164,1058965.75,16799646.0,7,33,78,80,0.000737,22.649526,0
31,29,7806,15310,41264.99609,80947.17969,30,32,122,126,0.000663,825.948849,0
31,29,2958,32408,401267.375,4399120.5,7,18,48,50,0.000673,0.0,0
31,29,2542,23432,1240197.625,11443937.0,7,14,40,42,0.000813,27.372126,0
31,29,8928,320,296708.5,9555.080078,4,1,14,6,0.001667,1590.816766,0
31,29,2974,33550,633863.6875,7154413.0,7,18,48,50,0.003285,0.0,0
31,29,3650,47854,235301.8281,3084282.25,7,23,61,61,0.001489,0.0,0
62,252,1452,1866,418.570343,537.777771,7,9,28,28,0.270125,121051.7372,1
32,29,4468,216,52613.41406,2225.423828,2,1,7,4,0.000607,5715.834501,0
31,29,424,8824,2765.040283,60286.82422,1,4,8,12,0.001664,10970.46135,0
31,29,2958,33044,604817.4375,6760928.0,7,18,48,50,0.002349,54.131318,0
31,29,2542,23432,1538079.75,14192648.0,7,14,40,42,0.000796,18.156384,0
62,252,1040,1482,11299.92969,15658.12891,2,2,10,8,0.161961,3587.211087,1
31,29,37298,3380,237747.3906,21447.37305,18,8,52,42,0.000814,2070.865366,0
31,29,3728,5474,4792040.0,6959867.5,7,7,32,24,0.000696,12.286207,0
31,29,1920,4312,5580.701172,12583.2168,6,6,22,24,0.000878,8724.077857,0
31,29,4456,3080,55613.70313,38542.61328,7,7,28,30,0.000662,1355.994611,0
31,29,2230,14952,1204702.0,8089031.0,7,11,34,36,0.000779,27.935313,0
31,29,3718,49342,321486.625,4265430.5,7,24,62,62,0.000749,89.834453,0
31,29,5278,88436,816243.5625,13675714.0,7,39,92,92,0.000605,29.6569,0
31,29,2974,33374,382622.4063,4296063.0,7,18,48,50,0.00067,82.431447,0
31,29,2438,19502,1750253.375,14018984.0,7,13,38,40,0.000705,17.797397,0
31,29,544,304,1998775.25,1116962.625,0,0,4,4,0.0,0.592557,0
31,29,536,304,1885111.375,1069167.625,0,0,4,4,0.0,0.622962,0
31,29,1684,10168,9506.298828,58374.99609,3,5,14,18,0.000616,9630.353406,0
31,29,2230,14740,1975139.75,13074239.0,7,11,34,36,0.000686,14.763758,0
31,29,1580,10168,11537.61133,76471.51563,3,5,12,18,0.000651,9529.823128,0
31,29,424,8824,13266.76074,289258.3125,1,4,8,12,0.000614,2134.773109,0
31,29,528,304,1964042.25,1130812.25,0,0,4,4,0.0,0.573463,0
31,29,4908,2448,151228.4844,74725.41406,9,6,34,26,0.000729,808.045178,0
31,29,1040,824,1698157.25,1384651.375,2,2,8,10,0.000706,35.417036,0
31,29,1036,824,1871067.625,1530685.875,2,2,8,10,0.000661,31.979261,0
31,29,4222,63010,878898.1875,13119940.0,7,30,72,74,0.000797,30.627898,0
31,29,2766,24114,411442.4688,3589470.25,7,16,44,46,0.000686,0.0,0
31,29,320,1890,822170.875,5093148.5,1,2,6,8,0.000551,25.688481,0
254,252,826,354,5948.288574,2478.453613,2,1,10,8,0.102749,6156.699543,1
31,29,4544,2456,4922724.0,2660932.0,7,7,18,18,0.000685,20.664166,0
31,29,3728,5474,77492.85156,112549.1406,7,7,32,24,0.000851,776.263713,0
31,29,4014,59460,1139194.875,16882264.0,7,28,68,70,0.000673,0.0,0
31,29,2334,16290,838257.0625,5857459.5,7,12,36,38,0.000642,53.906063,0
31,29,2158,1918,3637003.0,3204570.5,6,5,24,20,0.000648,11.351735,0
31,29,2230,13500,836957.5625,5073934.5,7,11,34,36,0.000697,0.0,0
31,29,7814,14840,69296.27344,131645.0313,30,32,122,126,0.000746,599.116579,0
31,29,536,304,1175868.375,666910.375,0,0,4,4,0.0,1.07457,0
31,29,132,164,475675.6875,590991.0,0,0,2,2,0.0,0.0,0
31,29,424,8824,13279.93848,289545.625,1,4,8,12,0.000623,2165.688834,0
31,29,4456,2976,100161.7109,66898.78906,7,7,28,28,0.000712,773.198341,0
31,29,320,1880,46140.88281,284276.2188,1,2,6,8,0.00062,640.859912,0
31,29,9504,12402,268919.0938,351171.3125,26,31,108,116,0.000645,175.154394,0
31,29,4288,2768,148444.4531,95820.71094,7,7,24,24,0.000632,689.9739,0
31,29,2958,31354,703838.625,7452137.5,7,17,48,46,0.000731,46.642411,0
31,29,3614,49036,470409.1563,6385864.0,7,24,60,62,0.001432,66.878872,0
31,29,130,162,458958.5,571932.9375,0,0,2,2,0.0,0.0,0
31,29,1540,1644,635283.75,683238.0,4,4,16,18,0.000608,72.159935,0
31,29,320,1898,45769.14063,284728.625,1,2,6,8,0.000696,645.385308,0
31,29,4222,63010,922003.875,13763410.0,7,30,72,74,0.000728,28.118483,0
31,29,2646,26060,858638.75,8466052.0,7,15,42,44,0.000669,36.357679,0
31,29,3022,17186,38639.87891,218418.0938,8,11,42,34,0.0008,1401.776978,0
31,29,4014,58418,958033.125,13948768.0,7,28,68,70,0.00065,27.634573,0
31,29,13984,45728,49263.07422,161162.4531,39,59,178,194,0.000659,843.121603,0
31,29,2438,20576,368369.0,3112981.75,7,13,38,40,0.000683,0.0,0
31,29,1580,10168,11536.18848,76462.07813,3,5,12,18,0.000713,9528.595305,0
31,29,1920,4312,26549.00977,59862.00391,6,6,22,24,0.002259,1687.967157,0
31,29,2854,31402,861994.4375,9493053.0,7,17,46,48,0.000774,0.0,0
31,29,12622,548216,25937.41211,1129077.375,21,197,218,438,0.00073,6679.898833,0
31,29,1684,10168,10359.91504,63616.76563,3,5,14,18,0.000635,8849.348764,0
31,29,320,1932,12959.27832,82075.42969,1,2,6,8,0.000673,2315.589223,0
31,29,3548,10402,564991.875,1660778.0,13,14,57,67,0.000652,102.499707,0
31,29,4862,77276,248352.5,3947693.5,7,36,84,86,0.00107,95.529005,0
31,29,1540,1644,32049.0957,34468.3125,4,4,16,18,0.000584,1499.549275,0
31,29,1540,1644,517980.4688,557080.0625,4,4,16,18,0.000593,85.957615,0
31,29,568,312,730390.0625,401200.1563,0,0,4,4,0.0,1.68716,0
31,29,37258,3276,4070511.5,355899.625,18,8,52,40,0.000693,192.149035,0
31,29,3806,55844,194770.7656,2858821.0,7,26,64,66,0.000676,136.549145,0
31,29,2438,16816,520999.625,3587962.5,7,12,38,36,0.000797,0.0,0
31,29,36762,1628318,14219.43359,630274.9375,55,577,660,1268,0.000671,12887.74154,0
31,29,2646,24004,944812.75,8580860.0,7,15,42,44,0.000745,33.896527,0
31,29,568,312,566772.0,311325.4688,0,0,4,4,0.0,2.444706,0
31,29,2934,3740,1061894.625,1354487.625,11,15,52,54,0.00069,28.643693,0
31,29,2934,3738,18875.875,24063.78906,11,15,52,54,0.000661,1650.980732,0
31,29,2542,23154,1656947.125,15107695.0,7,14,40,42,0.000843,17.765512,0
31,29,1580,10168,10793.93945,71542.4375,3,5,12,18,0.000641,9869.593185,0
31,29,1272,2572,32002.25195,65184.80469,4,4,16,18,0.000691,1257.129165,0
31,29,1540,1644,43911.10156,47225.71875,4,4,16,18,0.000634,1234.663193,0
31,29,37428,3380,11571001.0,1040189.125,18,8,52,42,0.000672,28.995517,0
31,29,2646,25310,969549.0625,9284474.0,7,15,42,44,0.000729,32.739571,0
31,29,424,8824,5238.318848,114212.2891,1,4,8,12,0.000724,5037.619169,0
31,29,3614,47774,1236496.5,16353483.0,7,24,60,62,0.000739,20.429666,0
31,29,2934,3738,6024.50293,7680.299316,11,15,52,54,0.000624,6000.403785,0
31,29,25680,1094788,8874.389648,378717.625,38,390,458,858,0.000853,19863.93477,0
31,29,1044,824,303679.7188,246532.0938,2,2,8,10,0.000645,195.085265,0
31,29,130,162,55793.99219,69527.89844,0,0,2,2,0.0,0.0,0
31,29,8190,301254,12858.69238,474479.5938,13,109,138,246,0.000601,10038.45557,0
31,29,5174,88436,805874.375,13776404.0,7,39,90,92,0.000628,31.903433,0
31,29,37612,3380,595279.125,53252.21875,18,8,52,42,0.001053,798.569387,0
31,29,2646,24004,402846.2813,3658680.0,7,15,42,44,0.000616,72.181881,0
31,29,2646,24694,543374.8125,5076757.0,7,15,42,44,0.000696,64.938064,0
31,29,3494,41688,783928.8125,9346878.0,7,22,58,56,0.000744,38.042203,0
31,29,568,304,690577.5,369604.8438,0,0,4,4,0.0,1.858041,0
31,29,3302,40550,255657.3438,3141564.0,7,21,54,56,0.000787,0.0,0
31,29,320,1826,2803.778809,16780.66797,1,2,6,8,0.000736,10756.3832,0
31,29,1684,10168,12068.21582,74106.86719,3,5,14,18,0.000599,8768.432347,0
31,29,24536,1094788,47204.64844,2108615.0,38,390,436,858,0.000582,4340.134506,0
31,29,24676,1053952,14419.02637,616511.75,36,375,440,824,0.00122,12043.03157,0
31,29,1580,10168,10949.41211,72572.91406,3,5,12,18,0.000696,9544.34549,0
31,29,4238,61854,727810.9375,10624473.0,7,30,72,74,0.00079,34.981853,0
31,29,320,1880,552509.0625,3404035.0,1,2,6,8,0.000656,41.338315,0
31,29,1540,1644,37887.83203,40747.78906,4,4,16,18,0.000867,1198.049098,0
31,29,146,178,660633.5,805429.875,0,0,2,2,0.0,0.0,0
31,29,528,304,1760000.0,1013333.375,0,0,4,4,0.0,0.643703,0
31,29,2230,13288,219232.1875,1308203.5,7,11,34,36,0.000637,175.142851,0
31,29,4456,3080,28199.93359,19543.72852,7,7,28,30,0.000701,2467.333814,0
31,29,37208,3380,11876815.0,1074000.25,18,8,52,42,0.000644,27.416024,0
31,29,37430,3380,10326945.0,928302.6875,18,8,52,42,0.000713,30.517657,0
31,29,1580,10168,11537.55371,76471.13281,3,5,12,18,0.000699,9528.098912,0
31,29,2230,14042,1069201.75,6742144.5,7,11,34,36,0.000616,37.163206,0
31,29,424,8824,13576.56445,296013.0313,1,4,8,12,0.000673,2594.517736,0
31,29,1580,10168,10472.45215,69411.61719,3,5,12,18,0.0007,9582.50013,0
31,29,12472,12716,149729.1719,152298.9375,17,17,70,60,0.000664,637.166428,0
31,29,37242,3276,712033.8125,62282.97656,18,8,52,40,0.000632,773.556867,0
31,29,2974,30612,1374867.25,14159292.0,7,18,48,50,0.000713,19.79983,0
31,29,4014,60268,284793.5938,4277881.0,7,28,68,70,0.000752,91.213519,0
31,29,4014,58418,1091825.125,15896753.0,7,28,68,70,0.000731,22.059234,0
31,29,4014,57836,298608.875,4304347.0,7,28,68,70,0.000684,121.108796,0
29,31,9952,898,63212.07422,5375.967285,2,1,14,8,0.0,275.811594,0
31,29,2750,27602,1443609.0,14501611.0,7,16,44,46,0.000637,19.849154,0
31,29,5160,3080,89354.78125,53476.39453,7,7,28,30,0.000664,939.508648,0
31,29,2958,32408,1227477.375,13456914.0,7,18,48,50,0.000716,0.0,0
31,29,4238,63618,577727.125,8674061.0,7,30,72,74,0.000661,51.824258,0
31,29,8928,320,15167619.0,488451.875,4,1,14,6,0.000586,17.439123,0
31,29,536,304,1753544.125,994547.4375,0,0,4,4,0.0,0.672223,0
31,29,3614,43190,516138.375,6174490.5,7,24,60,64,0.000661,66.318624,0
31,29,568,320,485954.6563,273777.2813,0,0,4,4,0.0,2.78176,0
31,29,2934,3742,3807.621582,4859.414551,11,15,52,54,0.001247,9755.668072,0
31,29,1920,4312,2437500.0,5496010.5,6,6,22,24,0.000813,16.676962,0
31,29,12588,503674,64194.79297,2573923.75,20,177,218,407,0.000654,2104.154268,0
31,29,1684,10168,11280.61914,69270.5,3,5,14,18,0.000702,8804.025507,0
31,29,4238,59594,1048045.875,14740089.0,7,30,72,74,0.000806,22.975843,0
31,29,37182,3276,13692668.0,1199662.0,18,8,52,40,0.000619,22.922702,0
31,29,1044,824,452391.25,367258.5313,2,2,8,10,0.002761,114.740303,0
31,29,11722,485110,107685.5391,4467140.5,19,174,202,388,0.000586,1272.560593,0
31,29,7800,15630,1838750.0,3685105.0,30,32,122,126,0.000702,17.388391,0
31,29,2766,27392,434822.7813,4309152.0,7,16,44,46,0.004388,78.617807,0
31,29,4550,72060,419989.7188,6651115.0,7,33,78,78,0.000763,71.447083,0
31,29,4014,57706,392599.6563,5646486.5,7,28,68,70,0.002296,76.094955,0
31,29,7812,15762,31577.7832,63730.23047,30,32,122,126,0.000689,1039.809709,0
31,29,3302,40478,963579.5625,11819830.0,7,21,54,56,0.000816,31.742745,0
31,29,37484,3172,636891.4375,53513.15234,18,8,52,38,0.000627,1001.8391,0
31,29,17018,1087890,14494.6709,928233.0625,2,370,318,746,0.000685,2122.30279,0
31,29,4862,75600,755191.4375,11743738.0,7,36,84,86,0.000652,33.678184,0
31,29,1036,2262,1513944.25,3305179.25,4,4,12,12,0.000789,22.036246,0
31,29,2438,19408,316470.0313,2522562.0,7,13,38,40,0.000656,101.436712,0
31,29,1540,1644,636824.75,684895.3125,4,4,16,18,0.000605,71.808459,0
31,29,5048,2976,112804.9766,66505.8125,7,7,28,28,0.000711,817.873234,0
31,29,2958,33044,918807.5,10270853.0,7,18,48,50,0.000597,32.383964,0
31,29,8928,320,482687.375,15544.26856,4,1,14,6,0.000611,1182.69349,0
31,29,1684,10168,12224.83887,75068.64063,3,5,14,18,0.000681,8839.909665,0
31,29,1920,4312,2426207.75,5470549.5,6,6,22,24,0.000776,16.712168,0
31,29,3736,2456,5886572.0,3869891.5,7,7,18,18,0.000659,13.037248,0
31,29,2750,24590,979993.625,8751766.0,7,15,44,42,0.000636,36.4465,0
31,29,4238,65118,638350.6875,9810289.0,7,30,72,74,0.000576,41.674613,0
31,29,12472,12820,145761.2969,149555.3125,17,17,70,62,0.001369,630.542546,0
31,29,3806,55844,1112612.25,16330785.0,7,26,64,66,0.000658,22.285957,0
31,29,5048,3080,106460.5078,65127.23828,7,7,28,30,0.000964,822.855811,0
31,29,568,304,755654.125,404434.5938,0,0,4,4,0.0,1.726519,0
31,29,1540,1644,621844.1875,668784.0,4,4,16,18,0.000625,73.926829,0
31,29,2230,14740,498862.2813,3302168.75,7,11,34,36,0.000748,65.511584,0
31,29,4064,2456,6285714.5,3798608.25,7,7,18,18,0.000677,13.254433,0
31,29,2854,30622,1356574.5,14569085.0,7,17,46,48,0.000677,0.0,0
31,29,4928,3080,35952.26563,22530.69336,7,7,28,30,0.000715,2235.701737,0
31,29,8928,320,6385059.5,205621.875,4,1,14,6,0.00143,46.505309,0
31,29,4352,3080,89447.97656,63468.21094,7,7,28,30,0.000841,729.122269,0
31,29,8928,320,250000.9375,8050.928711,4,1,14,6,0.000635,1717.170144,0
31,29,1684,10168,12325.32031,75685.66406,3,5,14,18,0.000644,8770.452834,0
31,29,320,1952,13910.50684,88985.5625,1,2,6,8,0.000683,2156.932322,0
31,29,9504,12298,117724.1016,152418.7031,26,31,108,114,0.000644,323.523214,0
31,29,424,8824,8794.360352,191745.5,1,4,8,12,0.00066,2845.116023,0
31,29,2766,27384,674966.4375,6687010.5,7,16,44,46,0.001358,58.448483,0
31,29,2230,14740,1558114.5,10313782.0,7,11,34,36,0.000608,23.91917,0
31,29,2048,2410,2664856.75,3146784.25,6,7,24,26,0.000788,14.528331,0
31,29,1044,822,1863879.75,1509049.25,2,2,8,10,0.00065,32.577716,0
31,29,8928,320,263863.9063,8497.366211,4,1,14,6,0.000599,1680.10225,0
31,29,4776,2976,105007.7578,65615.5625,7,7,26,28,0.000669,885.189272,0
31,29,1036,2262,1456776.0,3180372.0,4,4,12,12,0.000692,25.122222,0
31,29,2934,3742,399008.7188,509228.2813,11,15,52,54,0.002316,81.312624,0
31,29,424,8824,959276.0,20915320.0,1,4,8,12,0.000618,23.465161,0
31,29,4238,65118,303798.375,4668829.0,7,30,72,74,0.000768,88.16422,0
31,29,2438,19918,416044.1563,3403535.75,7,13,38,40,0.003175,83.40431,0
31,29,512,304,1658747.25,984881.1875,0,0,4,4,0.0,0.671284,0
31,29,1540,1644,2560.403564,2753.675049,4,4,16,18,0.002952,18726.25091,0
31,29,4014,61374,810949.3125,12404757.0,7,28,68,70,0.000712,0.0,0
31,29,1540,1644,618581.0,665274.4375,4,4,16,18,0.000617,73.323902,0
31,29,1580,10168,11525.44043,76390.84375,3,5,12,18,0.000679,9529.636598,0
31,29,1684,10168,11759.75293,72212.70313,3,5,14,18,0.000606,8782.00333,0
31,29,3718,47670,722462.1875,9255572.0,7,24,62,60,0.000626,0.0,0
31,29,2934,3742,6315.463379,8060.005859,11,15,52,54,0.000692,5496.866367,0
31,29,3598,49642,782488.5,10799182.0,7,24,60,62,0.000672,0.0,0
31,29,13246,548216,68326.74219,2833599.0,21,197,230,438,0.000587,1972.422457,0
31,29,2750,27620,563935.8125,5668729.5,7,16,44,46,0.000858,61.170363,0
31,29,568,304,757670.125,405513.5938,0,0,4,4,0.0,1.729819,0
31,29,3390,42634,783345.125,9856269.0,7,22,56,58,0.000698,37.21171,0
0,0,184,112,35.634541,21.690588,0,0,4,4,0.0,15490.664,0
62,252,986,86,71166.51563,3722.822754,2,1,6,2,0.081933,1168.070276,0
31,29,1684,10168,10740.50488,65953.84375,3,5,14,18,0.000677,8878.61516,0
31,29,528,304,1971375.25,1135034.25,0,0,4,4,0.0,0.594676,0
31,29,1684,10168,12375.19238,75991.90625,3,5,14,18,0.00067,8770.272097,0
31,29,7806,15310,78031.82031,153070.5625,30,32,122,126,0.000609,448.04738,0
31,29,424,8824,539342.125,11759403.0,1,4,8,12,0.000681,50.856893,0
31,29,2126,12618,2078708.375,12358224.0,7,10,32,34,0.000723,14.455287,0
31,29,424,8824,13456.7168,293399.9375,1,4,8,12,0.001462,2608.617332,0
31,29,37196,3380,12772901.0,1155411.625,18,8,52,42,0.000698,24.03628,0
31,29,1064,2260,1499807.875,3184018.5,4,4,12,12,0.00087,20.896112,0
31,29,2438,19138,463830.4063,3645777.5,7,13,38,40,0.011201,83.214002,0
31,29,520,304,50253.68359,29379.07813,0,0,4,4,0.0,22.137863,0
31,29,4800,3080,100931.8594,64933.04688,7,7,28,30,0.000639,786.849717,0
31,29,994,8896,177777.7813,1590465.5,2,4,10,10,0.000623,355.14899,0
31,29,2646,21720,1346890.875,11056186.0,7,14,42,42,0.000675,21.910266,0
31,29,5928,8010,23957.31055,32331.89453,14,17,62,58,0.000772,2095.214294,0
31,29,5016,3080,101112.0859,62251.76953,7,7,28,30,0.00071,830.835114,0
31,29,1684,10168,12374.0791,75985.07031,3,5,14,18,0.000647,8774.631453,0
31,29,2854,31402,240148.7969,2644733.25,7,17,46,48,0.000707,134.864416,0
31,29,2766,27384,1162635.75,11518435.0,7,16,44,46,0.000667,0.0,0
31,29,1540,1644,287184.5938,308862.6563,4,4,16,18,0.000592,170.712681,0
31,29,26048,49482,12897.67969,24505.5918,77,102,332,354,0.000741,3763.367047,0
31,29,4032,2456,6332155.5,3857825.75,7,7,18,18,0.000561,13.226932,0
31,29,4342,63516,698359.625,10214244.0,7,30,74,74,0.000713,37.696421,0
31,29,1580,10168,11478.11426,76077.16406,3,5,12,18,0.000652,9533.994164,0
31,29,3718,47774,810836.3125,10416111.0,7,24,62,62,0.000687,35.741484,0
31,29,424,8824,13282.25684,289596.1563,1,4,8,12,0.000717,2170.6797,0
31,29,1684,10168,10202.56641,62650.54297,3,5,14,18,0.000715,9386.306856,0
31,29,13038,548216,194074.6719,8177494.0,21,197,226,438,0.000597,514.95593,0
31,29,4456,2456,5337983.5,2942295.5,7,7,18,18,0.000659,18.929434,0
31,29,2974,31400,857395.1875,9057248.0,7,18,48,50,0.000694,33.928231,0
31,29,568,312,10313.92773,5665.396973,0,0,4,4,0.0,148.468625,0
31,29,1684,10168,11231.25488,68967.36719,3,5,14,18,0.000825,8814.590078,0
31,29,568,320,697788.6875,393120.4063,0,0,4,4,0.0,1.783796,0
31,29,4014,61134,1068233.25,16276309.0,7,28,68,70,0.000689,23.482002,0
31,29,3078,33572,438948.0938,4786818.5,7,18,50,50,0.00067,76.245243,0
31,29,2230,13500,1464074.375,8875739.0,7,11,34,36,0.000707,21.567779,0
31,29,424,8824,387315.6875,8444735.0,1,4,8,12,0.000585,73.887296,0
31,29,1920,4312,20372.15625,45934.59766,6,6,22,24,0.0007,2255.597763,0
29,31,14040,6566,132430.7969,61889.86328,27,25,112,104,0.0,593.367634,0
31,29,7818,15092,1676631.125,3237580.5,30,32,122,126,0.001752,19.282795,0
31,29,7820,15662,1895811.125,3797977.25,30,32,122,126,0.00068,16.776783,0
31,29,320,1862,13452.99902,82128.79688,1,2,6,8,0.000702,2229.220111,0
31,29,1920,4312,2371664.25,5347566.0,6,6,22,24,0.000749,17.222559,0
31,29,4908,2448,5775420.5,2853765.75,9,6,34,26,0.000768,13.277306,0
31,29,568,320,11619.30371,6546.086426,0,0,4,4,0.0,131.051398,0
31,29,8928,320,282972.9063,9112.745117,4,1,14,6,0.000816,1604.922826,0
31,29,13454,548216,25718.62695,1050025.25,21,197,234,438,0.001243,6802.742265,0
31,29,25056,1060746,18443.41602,781613.5625,38,372,446,834,0.000677,9534.806333,0
31,29,2870,28906,371711.2813,3743323.5,7,16,46,46,0.000687,79.85377,0
31,29,3926,51770,987487.25,13025792.0,7,27,66,68,0.000784,31.908602,0
31,29,2974,30516,779502.25,8002676.0,7,18,48,50,0.000942,41.897165,0
31,29,2958,33060,1382981.25,15466762.0,7,18,48,50,0.000694,0.0,0
31,29,568,312,564705.875,310190.5625,0,0,4,4,0.0,2.334396,0
31,29,3302,37226,1078715.25,12169080.0,7,21,54,56,0.000619,26.407024,0
31,29,544,304,601105.0,335911.5938,0,0,4,4,0.0,0.626733,0
31,29,424,8824,634052.5625,13824396.0,1,4,8,12,0.000642,37.721343,0
31,29,1032,822,1812798.125,1485571.0,2,2,8,10,0.000709,32.710521,0
31,29,7822,15736,34026.70703,68474.46875,30,32,122,126,0.000715,932.516342,0
31,29,2750,27602,1075791.625,10806743.0,7,16,44,46,0.001301,0.0,0
31,29,568,312,770866.3125,423433.625,0,0,4,4,0.0,1.662175,0
31,29,3806,52378,1130188.875,15559326.0,7,26,64,66,0.000747,22.518245,0
31,29,4238,63878,1080277.875,16285576.0,7,30,72,74,0.00074,22.400643,0
31,29,1580,10168,10266.68359,68047.78125,3,5,12,18,0.000685,10555.84679,0
31,29,1580,10168,11538.00195,76474.10156,3,5,12,18,0.000652,9528.6034,0
31,29,4014,61134,1085643.75,16541586.0,7,28,68,70,0.000668,0.0,0
31,29,2766,27852,1157162.75,11660212.0,7,16,44,46,0.000746,27.137119,0
31,29,9400,12298,35900.73828,47000.20313,26,31,106,114,0.000765,1342.796467,0
31,29,3390,40986,1336544.25,16166968.0,7,22,56,58,0.000657,19.351864,0
31,29,3390,41228,908408.9375,11053127.0,7,22,56,58,0.000768,31.155737,0
31,29,320,1956,45997.80469,294937.2188,1,2,6,8,0.000642,642.292456,0
31,29,37210,3380,13539232.0,1224262.75,18,8,52,42,0.000674,22.330989,0
31,29,2854,30136,240223.7031,2538954.75,7,17,46,48,0.000883,119.725197,0
31,29,4040,2456,4124848.0,2507769.25,7,7,18,18,0.000624,21.753608,0
31,29,3390,42510,889868.75,11164245.0,7,22,56,58,0.00079,35.04005,0
31,29,568,320,33293.92969,18757.14453,0,0,4,4,0.0,33.913547,0
31,29,1540,1644,417657.9063,449184.6875,4,4,16,18,0.000602,115.455051,0
31,29,2542,23508,1433258.625,13268194.0,7,14,40,42,0.000633,18.214535,0
31,29,4238,65118,102904.6563,1581457.375,7,30,72,74,0.000669,0.0,0
31,29,1580,10168,11526.08301,76395.10156,3,5,12,18,0.000705,9530.404645,0
62,252,908,22554,11127.86523,287601.2188,2,9,12,22,0.115161,3549.403558,1
31,29,2766,27384,910706.0,9022523.0,7,16,44,46,0.000646,32.483858,0
31,29,2854,29218,500302.375,5126666.0,7,17,46,48,0.000677,76.171581,0
1,0,384,0,51.195549,0.0,0,0,6,0,0.0,4.082827,0
254,252,510,268,16778.38477,8188.144531,2,1,10,6,0.085682,1197.698799,1
31,29,528,304,70130.39063,40378.10156,0,0,4,4,0.0,14.97935,0
31,29,4014,59460,1107067.875,16406158.0,7,28,68,70,0.000651,0.0,0
31,29,2750,27730,817145.4375,8246846.0,7,16,44,46,0.000732,49.69068,0
254,252,994,750,25158.35938,18123.95117,3,2,12,8,0.083189,1302.438951,1
254,60,258,86,15586.3457,3117.269043,1,1,6,2,0.103614,1468.336952,0
31,29,146,178,233040.7031,284118.125,0,0,2,2,0.0,0.0,0
31,29,1920,4312,2344739.25,5286856.5,6,6,22,24,0.000764,16.853716,0
31,29,36034,1641360,42201.55078,1923726.25,55,583,646,1278,0.000668,4736.698526,0
31,29,18786,1087890,126825.0859,7355299.5,2,370,352,746,0.000643,189.532149,0
31,29,3614,47774,348576.625,4610156.5,7,24,60,62,0.000711,0.0,0
31,29,2230,13358,1675696.625,10051858.0,7,11,34,36,0.000693,17.495976,0
31,29,2230,13358,1933251.5,11596830.0,7,11,34,36,0.000765,15.145736,0
31,29,6700,244944,11742.08106,431074.0625,12,89,110,208,0.000592,11165.10442,0
31,29,2934,3742,26552.50977,33887.20313,11,15,52,54,0.000734,1435.44791,0
31,29,2854,29218,329580.5,3377255.75,7,17,46,48,0.003281,117.070471,0
31,29,2934,3742,8133.519043,10380.26953,11,15,52,54,0.00077,3615.232571,0
31,29,8928,320,297495.0,9580.408203,4,1,14,6,0.000663,1499.340457,0
62,252,21234,1762,91796.96094,7505.833008,13,8,32,22,0.112364,4057.791011,1
31,29,1684,10168,12024.05176,73835.67188,3,5,14,18,0.000612,9047.451752,0
31,29,2646,24796,707429.0,6643478.5,7,15,42,46,0.001162,52.064528,0
31,29,528,8824,77758.71875,1321408.125,1,4,10,12,0.00064,502.921833,0
31,29,2766,28048,690787.1875,7009804.0,7,16,44,46,0.000745,56.011787,0
31,29,3806,55844,370023.8438,5431164.0,7,26,64,66,0.000709,79.073758,0
31,29,2542,18574,1113344.125,8122606.5,7,13,40,38,0.000692,29.30033,0
31,29,1684,10168,12338.66699,75767.61719,3,5,14,18,0.000681,8766.485036,0
31,30,2282,4744,428457.5313,881652.375,7,7,35,26,0.000702,129.009543,0
31,29,2934,3742,27359.5918,34917.22656,11,15,52,54,0.000677,1414.602257,0
31,29,37266,3276,5499342.0,480722.2188,18,8,52,40,0.000697,67.785804,0
31,29,2230,13288,1747729.625,10429062.0,7,11,34,36,0.000661,18.06759,0
31,29,8928,424,15410780.0,689591.0625,4,1,14,8,0.000652,17.661602,0
31,29,3926,54818,644701.5,9004814.0,7,27,66,68,0.000943,44.163106,0
31,29,568,312,642170.6875,352741.6563,0,0,4,4,0.0,1.981551,0
0,0,84,138,9.348803,15.358747,0,0,3,3,0.0,0.0,0
31,29,568,312,772613.9375,424393.5938,0,0,4,4,0.0,1.660287,0
